order_dim_order_id;account_dim_account_id;amount
33834;2991;7.00
33835;2991;107.00
33836;2992;5396.00
33837;2994;3217.00
33838;2994;1354.00
33840;2996;7282.00
33841;2996;15.00
33842;2996;99.00
33843;2996;402.00
33844;2997;1978.00
33845;2998;3170.00
33846;2998;28.00
33847;2998;3.00
33848;2999;2806.00
33851;3004;1522.00
33852;3004;1572.00
33853;3005;8125.30
33854;3005;6883.00
33855;3005;7696.00
33856;3006;3783.00
33857;3007;983.00
33858;3007;1405.00
33859;3007;5596.00
33860;3007;997.00
33861;3008;2120.00
33862;3009;2739.00
33863;3011;2042.00
33864;3011;138.00
33865;3012;2601.00
33866;3013;3064.00
33867;3014;4187.00
33868;3015;18.00
33869;3015;2130.00
33870;3016;8517.00
33871;3017;3019.00
33872;3017;879.00
33873;3017;1173.00
33874;3017;1877.00
33875;3021;3241.80
33876;3022;3170.00
33877;3023;2213.00
33878;3024;611.00
33879;3024;1650.00
33880;3025;3354.00
33881;3026;8024.00
33882;3027;2631.00
33883;3028;2200.00
33884;3029;1514.00
33885;3030;293.00
33886;3030;1795.00
33887;3031;2789.00
33888;3032;2858.00
33889;3033;605.00
33890;3033;192.00
33891;3033;1137.00
33895;3035;7524.00
33896;3035;4919.00
33897;3037;7718.70
33899;3039;5035.00
33900;3039;1233.00
33901;3040;2202.00
33902;3041;130.00
33903;3041;1827.00
33904;3041;743.00
33905;3042;2884.00
33906;3042;3459.00
33907;3043;2768.00
33908;3044;2756.00
33909;3045;2366.00
33910;3046;1889.00
33911;3046;613.00
33912;3047;2316.00
33913;3048;4631.20
33914;3049;1961.00
33915;3050;6907.50
33916;3050;9716.00
33917;3050;119.00
33918;3050;41.00
33919;3051;4104.00
33920;3051;184.00
33921;3051;623.00
33922;3052;4144.50
33923;3052;6175.00
33924;3053;3790.00
33925;3053;3675.00
33928;3055;1279.00
33929;3055;1140.00
33930;3056;868.00
33931;3056;2033.00
33932;3057;4646.00
33933;3059;1433.00
33934;3059;1758.00
33935;3059;529.00
33936;3060;3960.00
33937;3061;1978.00
33938;3062;2638.00
33939;3063;2330.00
33940;3064;1455.00
33941;3064;4714.00
33942;3064;1285.00
33945;3066;3241.00
33946;3067;2604.00
33947;3067;1330.00
33948;3068;3878.00
33949;3069;6704.00
33950;3070;3374.00
33951;3071;5122.00
33952;3071;4268.00
33953;3072;5268.00
33958;3075;1523.00
33959;3076;2715.00
33960;3077;3698.00
33961;3078;2232.00
33962;3079;234.00
33963;3079;2065.00
33964;3080;3359.00
33967;3082;7496.00
33968;3084;7042.00
33970;3085;5723.00
33971;3085;907.00
33972;3086;5022.00
33973;3087;845.00
33974;3087;395.00
33975;3087;693.00
33976;3088;5866.00
33977;3090;4225.20
33978;3090;6829.00
33979;3090;722.00
33980;3090;640.00
33981;3091;4922.00
33982;3091;3387.00
33983;3092;2311.00
33984;3093;4238.00
33985;3094;5421.00
33986;3094;10.00
33987;3094;21.00
33988;3094;17.00
33994;3096;6446.00
33995;3096;65.00
33996;3096;8.00
33997;3096;1619.00
33998;3097;403.00
33999;3097;2119.00
34000;3098;4605.00
34001;3099;3205.00
34002;3100;222.00
34003;3100;6275.00
34004;3101;1938.00
34005;3102;6722.00
34006;3103;9388.00
34007;3103;776.00
34008;3103;4244.00
34009;3104;2004.00
34010;3105;2145.00
34011;3107;2642.00
34012;3108;1560.00
34013;3108;482.00
34014;3111;3641.00
34015;3112;2567.30
34016;3112;1468.00
34017;3112;1584.00
34018;3113;8001.00
34019;3113;4043.00
34020;3113;367.00
34021;3113;355.00
34022;3115;5353.30
34023;3115;14723.00
34024;3116;9037.00
34025;3117;3570.00
34026;3118;8886.00
34027;3119;1144.00
34028;3119;84.00
34029;3119;884.00
34030;3120;2904.00
34031;3121;2902.00
34032;3122;4944.00
34035;3124;3649.00
34036;3124;811.00
34037;3124;876.00
34038;3125;4245.00
34039;3126;3992.00
34040;3127;7334.00
34041;3129;2707.00
34042;3130;1546.00
34043;3131;9131.00
34044;3132;3520.00
34045;3132;855.00
34046;3132;13.00
34047;3133;3191.00
34048;3133;6327.00
34049;3134;3268.00
34050;3135;6814.00
34051;3136;2655.00
34052;3136;3489.00
34053;3137;4226.50
34054;3140;2376.00
34055;3140;1978.00
34056;3141;1087.00
34057;3141;9905.00
34058;3142;1974.00
34059;3142;1254.00
34060;3143;4474.00
34061;3143;5454.00
34062;3144;3786.00
34063;3145;2527.00
34064;3146;2122.00
34065;3147;7729.00
34066;3147;28.00
34067;3147;33.00
34068;3147;37.00
34069;3148;2478.00
34072;3151;363.00
34073;3151;4081.00
34074;3152;6339.00
34075;3153;3175.00
34076;3153;2001.00
34077;3154;3609.00
34078;3154;515.00
34079;3155;8704.00
34080;3156;1087.00
34081;3157;694.00
34082;3157;1740.00
34083;3158;2100.00
34087;3160;8364.00
34088;3161;2501.00
34089;3162;9350.00
34090;3163;2221.70
34091;3163;2350.00
34092;3163;6514.00
34093;3163;1620.00
34094;3164;2971.00
34095;3164;433.00
34098;3166;3702.80
34099;3168;3292.00
34100;3169;836.00
34101;3169;6674.00
34102;3170;4187.00
34103;3171;3102.00
34104;3172;1899.00
34105;3172;43.00
34106;3173;2189.00
34107;3173;634.00
34108;3174;2859.00
34109;3175;3280.00
34110;3176;2464.00
34111;3178;1665.00
34112;3178;287.00
34113;3179;2556.00
34114;3179;1015.00
34115;3180;1210.00
34116;3180;1954.00
34117;3182;6455.00
34118;3183;3024.00
34119;3184;3410.00
34120;3185;6404.00
34121;3185;2041.00
34122;3186;7456.00
34123;3188;7623.00
34124;3189;3702.80
34125;3190;3085.00
34126;3191;2774.00
34127;3191;3606.00
34128;3192;1272.00
34129;3192;2518.00
34130;3193;9641.00
34131;3194;7584.00
34132;3195;1599.00
34133;3195;1253.00
34134;3195;218.00
34135;3196;2389.00
34136;3197;2008.00
34140;3199;1571.00
34141;3199;2164.00
34142;3201;3352.00
34143;3201;2898.00
34144;3202;1613.00
34145;3202;908.00
34146;3203;2111.00
34147;3205;1564.00
34148;3206;2434.00
34149;3206;677.00
34152;3209;5659.00
34153;3210;7388.00
34154;3211;2012.00
34155;3212;2112.00
34156;3212;68.00
34157;3212;95.00
34158;3212;47.00
34159;3213;1483.00
34160;3213;562.00
34161;3214;2679.00
34164;3216;1951.30
34165;3216;2712.00
34166;3216;6634.00
34167;3217;1951.30
34168;3217;8196.00
34169;3218;1449.00
34170;3218;667.00
34171;3219;8811.00
34172;3220;1882.00
34173;3221;148.00
34174;3221;2038.00
34175;3222;674.00
34176;3222;859.00
34177;3222;590.00
34178;3224;2583.00
34179;3224;1375.00
34180;3225;8030.00
34181;3226;450.00
34182;3226;2348.00
34183;3227;2743.00
34184;3227;1662.00
34185;3227;4742.00
34186;3227;1721.00
34187;3228;3847.00
34188;3229;3252.20
34189;3229;6828.00
34190;3229;6411.00
34191;3230;2144.00
34192;3231;2636.00
34193;3232;2413.00
34194;3233;9044.00
34195;3234;2659.00
34196;3235;6149.00
34197;3236;350.00
34198;3236;2038.00
34199;3237;9095.00
34200;3238;8109.00
34201;3238;793.00
34202;3239;8838.00
34203;3240;1951.30
34204;3240;5110.00
34205;3240;21.00
34206;3240;298.00
34207;3241;3034.00
34208;3242;5838.00
34209;3242;1551.00
34210;3243;3886.00
34211;3244;1858.00
34212;3244;219.00
34213;3245;3878.00
34214;3246;4621.00
34215;3247;974.00
34216;3247;3032.00
34217;3248;2793.00
34218;3248;466.00
34219;3249;8197.00
34220;3249;5677.00
34221;3250;1880.00
34222;3251;2021.00
34223;3252;1406.00
34224;3252;483.00
34225;3252;155.00
34226;3253;1951.30
34227;3254;5119.00
34228;3256;2232.00
34229;3256;4490.00
34231;3258;1646.00
34232;3258;8565.00
34233;3258;213.00
34234;3259;912.00
34235;3259;1350.00
34236;3260;8462.00
34237;3260;40.00
34238;3261;3647.00
34239;3261;2197.00
34240;3262;8340.00
34241;3264;1886.00
34243;3266;119.00
34244;3266;1528.00
34245;3267;6403.00
34246;3268;1395.00
34247;3268;634.00
34248;3268;251.00
34249;3269;1951.30
34250;3270;7806.00
34251;3271;2527.00
34252;3272;466.00
34253;3272;1531.00
34254;3272;1126.00
34255;3272;342.00
34256;3273;7876.00
34257;3274;5775.00
34258;3275;120.00
34259;3275;3056.00
34260;3276;1722.00
34261;3276;929.00
34262;3276;1017.00
34263;3279;11462.00
34264;3280;1726.00
34265;3280;2671.00
34266;3281;3594.00
34267;3283;8720.00
34268;3284;4872.00
34269;3285;2100.00
34270;3286;11785.00
34271;3287;6968.00
34272;3288;2471.00
34273;3289;3419.00
34274;3289;3841.00
34275;3291;2505.00
34276;3292;3170.00
34277;3293;7668.70
34278;3293;3231.00
34279;3293;567.00
34280;3293;58.00
34281;3293;221.00
34282;3294;6369.00
34287;3296;5091.00
34288;3296;9248.00
34289;3299;4676.00
34290;3300;7786.50
34291;3300;6632.00
34292;3301;4956.00
34293;3302;1376.00
34294;3302;572.00
34295;3302;57.00
34296;3304;4660.00
34297;3305;22.00
34298;3305;2858.00
34299;3306;5454.00
34300;3306;59.00
34301;3309;2430.00
34302;3309;2991.00
34303;3309;731.00
34304;3310;3277.00
34305;3311;4671.90
34306;3311;4035.00
34307;3311;666.00
34308;3311;3455.00
34309;3312;813.00
34310;3312;789.00
34311;3312;330.00
34312;3312;32.00
34317;3316;9655.00
34318;3317;2166.00
34319;3318;667.00
34320;3318;771.00
34321;3318;511.00
34322;3319;66.00
34323;3319;2154.00
34324;3320;2075.00
34325;3322;3421.00
34326;3323;3498.00
34327;3324;2471.00
34328;3324;2146.00
34329;3327;1923.00
34330;3327;4270.00
34331;3328;3300.00
34332;3329;9249.00
34333;3329;1604.00
34334;3330;3651.70
34335;3330;5713.00
34336;3331;3832.00
34337;3331;1436.00
34338;3335;2170.00
34339;3336;2974.00
34340;3337;5743.00
34341;3338;7531.00
34342;3339;3354.00
34346;3342;8335.00
34347;3343;2212.00
34348;3343;7661.00
34349;3344;8537.00
34351;3346;2276.00
34352;3346;4930.00
34353;3347;2624.00
34354;3348;5787.00
34355;3349;7601.00
34356;3350;3661.00
34357;3351;2700.00
34358;3352;2360.00
34359;3352;578.00
34360;3353;6086.20
34361;3353;10616.00
34362;3353;58.00
34363;3353;414.00
34364;3354;489.00
34365;3354;2704.00
34366;3354;1540.00
34367;3354;415.00
34368;3355;2575.00
34372;3357;1841.00
34373;3358;1740.00
34374;3358;446.00
34375;3359;2038.00
34376;3360;9194.00
34377;3361;6154.00
34378;3362;7294.00
34379;3363;2463.00
34380;3364;3651.70
34381;3364;5491.00
34382;3364;699.00
34383;3365;2298.00
34384;3365;677.00
34385;3366;3964.00
34386;3366;1608.00
34387;3367;904.00
34388;3367;2119.00
34389;3368;4389.00
34390;3368;3343.00
34391;3368;176.00
34392;3369;26.00
34393;3369;3007.00
34394;3370;2385.50
34395;3371;11549.00
34396;3372;9838.00
34397;3373;5776.00
34398;3373;3435.00
34401;3376;6794.00
34402;3377;3240.00
34403;3378;6387.00
34404;3380;4376.00
34405;3381;9971.00
34406;3382;3975.80
34407;3384;2935.00
34408;3385;3454.00
34411;3389;4882.00
34412;3390;3385.50
34413;3390;850.00
34414;3390;2004.00
34415;3390;105.00
34416;3390;560.00
34417;3391;813.00
34418;3391;6082.00
34419;3391;620.00
34420;3392;6139.00
34421;3393;7993.00
34422;3394;191.00
34423;3394;1698.00
34424;3395;3712.00
34425;3397;9400.00
34426;3398;1990.00
34427;3399;4748.00
34428;3399;784.00
34429;3399;261.00
34430;3399;1753.00
34433;3401;4247.00
34434;3402;1197.00
34435;3402;3656.00
34436;3402;4324.00
34437;3403;1995.00
34438;3405;7543.00
34439;3406;2820.00
34440;3409;3167.00
34441;3410;3505.00
34442;3410;169.00
34443;3410;120.00
34444;3411;6443.00
34445;3412;670.00
34446;3412;1033.00
34447;3413;4359.00
34448;3413;242.00
34449;3413;247.00
34450;3413;139.00
34456;3415;4178.00
34459;3418;4318.00
34460;3419;4910.00
34461;3419;532.00
34462;3419;2456.00
34466;3421;8640.00
34467;3422;9212.00
34468;3423;1110.00
34469;3423;2685.00
34470;3424;1379.00
34471;3424;4979.00
34472;3424;2264.00
34473;3424;1463.00
34474;3425;2646.00
34475;3426;13088.00
34476;3426;488.00
34477;3427;9843.00
34478;3429;538.00
34479;3429;1326.00
34480;3430;2426.00
34481;3431;8649.00
34482;3432;2734.00
34483;3433;2303.00
34484;3434;983.00
34485;3434;988.00
34486;3435;3090.00
34487;3436;2243.00
34488;3437;478.00
34489;3437;6761.00
34490;3438;2857.00
34491;3439;7541.00
34492;3440;7623.00
34493;3440;2066.00
34494;3440;20.00
34495;3440;5.00
34497;3442;2230.00
34498;3443;2755.00
34499;3446;12659.00
34502;3448;2860.70
34503;3451;7097.00
34504;3452;3129.00
34505;3453;7062.00
34506;3454;3208.00
34507;3455;5622.50
34508;3456;1500.00
34509;3457;2796.00
34510;3458;1153.00
34511;3458;1525.00
34512;3460;2931.00
34513;3462;1491.00
34514;3462;4743.00
34515;3463;646.00
34516;3463;5186.00
34517;3463;2552.00
34518;3464;2802.00
34519;3464;1852.00
34520;3465;4543.00
34521;3466;2499.00
34522;3466;105.00
34523;3466;742.00
34524;3467;2274.00
34525;3467;2899.00
34526;3467;618.00
34527;3467;40.00
34528;3467;5.00
34529;3468;3907.00
34530;3468;149.00
34531;3468;1629.00
34532;3469;2554.00
34533;3470;2492.00
34534;3471;5446.00
34535;3471;846.00
34536;3472;9623.00
34537;3472;138.00
34538;3472;227.00
34542;3474;915.00
34543;3474;240.00
34544;3474;1047.00
34547;3476;860.00
34548;3476;5447.00
34549;3477;2132.00
34550;3478;4906.00
34551;3479;7650.00
34552;3479;1506.00
34558;3482;3026.00
34559;3483;2173.00
34560;3484;6634.00
34561;3485;399.00
34562;3485;5428.00
34563;3486;2084.00
34564;3487;324.00
34565;3487;7951.00
34568;3489;3373.00
34569;3489;1837.00
34570;3491;1542.00
34571;3491;776.00
34572;3491;4953.00
34573;3492;4485.00
34574;3492;4962.00
34575;3493;2277.00
34576;3494;3599.00
34577;3495;5079.00
34578;3497;1611.00
34579;3497;5650.00
34580;3497;118.00
34581;3498;884.00
34582;3498;2347.00
34585;3501;7590.00
34586;3501;2225.00
34587;3501;7304.00
34588;3502;5258.00
34589;3504;3360.00
34590;3505;3823.00
34591;3506;3562.00
34592;3506;4084.00
34593;3507;557.00
34594;3507;2700.00
34595;3509;3027.00
34596;3511;2313.00
34597;3512;2063.00
34598;3513;4507.00
34599;3513;2185.00
34600;3514;2266.00
34601;3515;2563.00
34602;3518;3438.00
34603;3522;2423.00
34604;3524;3060.00
34605;3525;3084.00
34606;3526;4559.00
34607;3527;3414.00
34608;3528;7655.00
34609;3530;1977.00
34610;3531;2868.00
34611;3533;2127.00
34612;3534;2189.00
34613;3534;4075.00
34614;3535;2131.00
34615;3536;2589.00
34616;3537;646.00
34617;3537;3772.00
34618;3537;50.00
34619;3537;27.00
34620;3540;2565.00
34621;3541;1691.00
34622;3542;2267.00
34623;3543;2094.00
34624;3544;10975.00
34625;3545;7358.00
34626;3546;1658.00
34627;3546;4795.00
34628;3547;2684.00
34629;3548;3586.00
34630;3549;3265.00
34631;3550;5262.00
34632;3550;936.00
34633;3550;2564.00
34634;3551;1769.00
34635;3551;133.00
34636;3551;290.00
34637;3552;6694.00
34638;3552;352.00
34639;3552;602.00
34640;3555;2054.80
34641;3555;12578.00
34642;3556;2913.80
34643;3556;4240.00
34644;3556;984.00
34645;3557;2262.00
34646;3558;1580.00
34647;3558;152.00
34648;3558;3231.00
34649;3559;4418.00
34650;3560;3350.00
34651;3561;1789.00
34652;3562;7290.50
34653;3565;492.00
34654;3565;1494.00
34655;3565;410.00
34656;3566;294.00
34657;3566;3276.00
34658;3566;479.00
34659;3567;4374.30
34660;3567;1156.00
34661;3567;6943.00
34662;3568;2626.00
34663;3570;3836.00
34664;3571;3224.00
34665;3571;222.00
34666;3572;2964.00
34667;3574;2328.00
34668;3575;5070.00
34669;3576;1213.00
34670;3576;455.00
34671;3577;7964.00
34672;3578;4051.00
34673;3579;3460.00
34674;3580;3430.00
34675;3580;335.00
34676;3581;3663.00
34677;3581;2846.00
34678;3582;1961.00
34679;3583;3084.00
34680;3584;3382.70
34681;3584;12078.00
34682;3584;98.00
34683;3585;2862.00
34684;3587;1108.00
34685;3587;1059.00
34686;3588;1563.00
34687;3589;7843.00
34688;3590;8939.00
34689;3591;4261.00
34690;3592;3360.00
34691;3593;4524.00
34692;3593;986.00
34693;3594;3483.00
34694;3595;7868.00
34695;3597;3382.70
34696;3597;3134.00
34697;3598;6435.00
34698;3599;3257.00
34699;3600;1537.00
34700;3601;1794.00
34701;3603;7883.00
34702;3604;3893.00
34703;3605;4410.00
34704;3605;269.00
34705;3605;803.00
34710;3608;4486.00
34711;3608;3124.00
34712;3609;2128.00
34713;3609;4238.00
34714;3610;1502.00
34715;3610;1133.00
34721;3612;676.00
34722;3612;2410.00
34723;3612;4262.00
34724;3612;819.00
34725;3613;4030.00
34726;3613;2144.00
34727;3614;3382.70
34728;3614;1214.00
34729;3614;1081.00
34730;3614;2886.00
34731;3615;3781.00
34732;3617;57.00
34733;3617;1797.00
34734;3617;1389.00
34735;3618;8812.00
34736;3618;826.00
34740;3621;5319.00
34741;3622;9698.00
34742;3622;2286.00
34743;3623;2490.00
34744;3623;105.00
34745;3624;11953.00
34746;3625;1544.00
34747;3625;467.00
34748;3626;3068.00
34749;3626;5156.00
34751;3628;1791.00
34752;3628;189.00
34753;3628;1343.00
34754;3629;2645.50
34755;3629;1894.00
34756;3629;368.00
34757;3629;8742.00
34763;3631;3407.00
34764;3632;2544.00
34765;3633;7037.00
34766;3633;799.00
34767;3634;4851.10
34768;3635;2045.00
34769;3635;493.00
34770;3636;40.00
34771;3636;1731.00
34772;3636;4744.00
34773;3637;4877.00
34774;3637;219.00
34775;3637;1169.00
34776;3638;14417.00
34777;3639;3358.00
34778;3640;2040.00
34779;3641;2163.00
34783;3644;2304.00
34784;3645;7021.00
34785;3645;2651.00
34786;3646;2855.00
34787;3646;3182.00
34788;3647;5842.00
34789;3648;1812.00
34790;3648;640.00
34791;3648;17.00
34792;3649;6468.00
34793;3649;4.00
34794;3650;7858.00
34795;3651;2728.00
34796;3652;3005.00
34797;3653;4128.00
34798;3653;1208.00
34799;3654;6946.00
34800;3655;2945.00
34801;3655;2927.00
34802;3655;1124.00
34803;3657;1533.00
34804;3659;1672.00
34805;3659;2862.00
34806;3659;2205.00
34807;3659;955.00
34808;3661;3310.00
34809;3663;7862.00
34810;3664;5658.00
34811;3665;3394.80
34812;3665;4351.00
34813;3665;2465.00
34816;3667;2975.00
34817;3669;2057.00
34818;3669;1298.00
34819;3669;2087.00
34820;3670;2961.00
34821;3671;2777.00
34822;3672;2388.00
34823;3672;2957.00
34824;3673;1939.00
34825;3674;1968.70
34826;3674;9503.00
34827;3675;7824.00
34828;3676;3319.00
34829;3677;2283.00
34831;3678;5269.00
34832;3679;3869.00
34833;3679;5148.00
34834;3679;9268.00
34835;3680;1030.00
34836;3680;2470.00
34837;3681;7797.00
34838;3682;2761.00
34839;3683;3114.00
34840;3684;3365.00
34842;3686;2054.00
34843;3687;5106.00
34844;3689;4609.90
34845;3690;4514.00
34846;3691;3267.00
34847;3692;3263.00
34848;3693;8992.00
34849;3694;4492.00
34850;3695;8101.00
34851;3696;3581.00
34852;3696;1133.00
34853;3697;300.00
34854;3697;5632.00
34855;3699;7085.00
34856;3700;5230.00
34857;3701;2844.00
34858;3702;9650.00
34859;3702;418.00
34860;3703;1820.00
34861;3703;192.00
34862;3704;3046.00
34863;3706;4298.00
34865;3709;5579.00
34866;3709;1317.00
34867;3709;255.00
34868;3709;474.00
34869;3710;4633.00
34870;3711;7683.20
34872;3712;2499.00
34873;3714;3217.00
34874;3714;513.00
34875;3714;77.00
34876;3714;426.00
34877;3717;1558.20
34878;3717;10727.00
34879;3718;2107.00
34880;3719;3197.00
34881;3720;2957.00
34882;3721;2128.00
34883;3721;132.00
34884;3722;8123.00
34885;3724;2597.00
34886;3725;7642.00
34887;3726;6785.00
34888;3726;2588.00
34889;3727;6598.00
34890;3727;836.00
34891;3727;1030.00
34892;3729;2941.00
34893;3730;1944.00
34894;3731;1974.00
34895;3732;1668.00
34896;3733;11123.00
34897;3735;6302.00
34898;3735;1173.00
34899;3736;3500.00
34900;3737;3805.00
34901;3737;29.00
34902;3738;5750.00
34906;3741;4228.00
34907;3742;2969.00
34908;3743;5478.00
34909;3743;757.00
34910;3743;390.00
34911;3743;885.00
34915;3745;11469.00
34916;3745;841.00
34917;3746;4353.00
34918;3746;556.00
34919;3746;1333.00
34920;3747;2389.00
34921;3747;1827.00
34922;3747;1500.00
34923;3747;6365.00
34924;3748;308.00
34925;3748;1820.00
34926;3749;3904.00
34927;3750;7774.00
34928;3751;110.00
34929;3751;3046.00
34930;3752;3218.00
34931;3752;1547.00
34932;3753;1540.00
34933;3754;2856.00
34934;3754;3976.00
34935;3754;1184.00
34936;3754;913.00
34937;3754;900.00
34938;3755;2956.10
34939;3755;13500.00
34940;3756;9023.00
34941;3757;987.00
34942;3757;1229.00
34943;3757;803.00
34944;3757;3933.00
34945;3758;4009.00
34946;3759;1642.00
34947;3760;2947.80
34951;3763;3232.00
34952;3763;3623.00
34953;3764;2506.00
34954;3765;617.00
34955;3765;762.00
34956;3765;691.00
34957;3766;9546.00
34958;3767;881.00
34959;3767;3655.00
34960;3769;2050.00
34961;3770;9060.00
34962;3771;1152.00
34963;3772;7775.00
34964;3773;3146.00
34965;3774;5745.00
34966;3774;2881.00
34967;3775;2448.00
34968;3776;4739.00
34969;3776;2261.00
34970;3777;1039.00
34971;3777;1007.00
34972;3777;102.00
34973;3778;3035.00
34974;3778;1515.00
34975;3779;159.00
34976;3779;853.00
34977;3779;2969.00
34978;3780;370.00
34979;3780;1241.00
34980;3781;7701.00
34981;3782;553.00
34982;3782;2790.00
34983;3782;10608.00
34984;3783;3041.00
34985;3784;1583.00
34986;3784;3360.00
34987;3785;6502.00
34988;3787;4407.00
34989;3787;1953.00
34990;3789;11244.00
34991;3791;3682.00
34992;3791;3147.00
34993;3791;1033.00
34994;3792;3518.00
34995;3793;5706.00
34996;3794;4536.00
34997;3795;2419.00
34998;3795;6679.00
34999;3796;8301.00
35000;3798;1258.00
35001;3798;8637.00
35002;3799;4673.00
35003;3799;1290.00
35004;3799;136.00
35005;3799;213.00
35006;3800;1294.00
35007;3800;3634.00
35008;3802;3276.00
35009;3803;5188.00
35010;3804;5270.70
35011;3804;643.00
35012;3804;4458.00
35013;3805;5908.00
35014;3806;3216.00
35015;3806;2478.00
35016;3806;18.00
35017;3807;4828.00
35018;3808;1966.00
35019;3808;4767.00
35020;3809;1965.00
35021;3809;1619.00
35022;3809;2.00
35023;3810;2862.00
35024;3811;2515.00
35025;3812;2125.00
35026;3813;5645.00
35027;3813;895.00
35028;3813;333.00
35029;3815;3162.40
35030;3817;6529.00
35031;3818;3596.00
35032;3818;1474.00
35033;3818;4065.00
35034;3819;7102.00
35035;3820;8054.00
35036;3822;11657.00
35037;3824;6198.00
35038;3826;4518.00
35039;3828;2010.00
35044;3830;5498.00
35046;3832;160.00
35047;3832;4176.00
35048;3833;6760.00
35049;3834;3114.00
35050;3834;375.00
35051;3834;3189.00
35052;3834;262.00
35053;3834;1921.00
35054;3835;6337.00
35055;3835;1247.00
35056;3836;2676.00
35057;3836;1011.00
35058;3836;5308.00
35059;3837;1377.60
35060;3839;3072.10
35061;3840;2559.00
35062;3841;440.00
35063;3841;1223.00
35064;3842;2776.00
35065;3844;2260.00
35066;3845;8866.00
35067;3846;2016.00
35068;3847;5500.00
35069;3847;7.00
35070;3847;883.00
35071;3848;7241.00
35072;3849;4447.00
35073;3850;2037.00
35074;3850;5120.00
35075;3851;1294.00
35076;3851;9505.00
35077;3852;220.00
35078;3852;3144.00
35080;3854;1290.00
35081;3854;930.00
35082;3855;950.00
35083;3855;5578.00
35084;3855;795.00
35085;3856;2280.00
35086;3857;2183.00
35087;3859;5120.20
35088;3860;1248.50
35089;3860;8323.00
35090;3861;4227.00
35091;3862;2080.80
35092;3862;3508.00
35093;3862;7824.00
35094;3863;8504.00
35095;3864;347.00
35096;3864;5960.00
35097;3864;511.00
35098;3864;1419.00
35099;3865;5947.00
35100;3867;5476.00
35101;3868;3259.00
35102;3869;1248.50
35103;3869;6360.00
35104;3870;3673.00
35105;3871;153.00
35106;3871;1505.00
35107;3872;2502.20
35108;3872;1691.00
35109;3872;923.00
35110;3872;5301.00
35111;3872;2908.00
35115;3874;5861.00
35116;3875;6413.70
35117;3876;12056.00
35118;3877;3711.00
35119;3878;216.00
35120;3878;1648.00
35121;3878;70.00
35126;3880;1942.00
35127;3881;1319.00
35128;3881;3188.00
35129;3882;1608.00
35130;3882;379.00
35131;3882;77.00
35132;3882;100.00
35133;3884;5011.00
35134;3885;1176.00
35135;3887;2013.00
35136;3889;173.00
35137;3889;1767.00
35138;3890;5467.00
35139;3891;3172.00
35140;3892;2238.00
35141;3893;1501.00
35142;3893;1534.00
35143;3894;2745.00
35144;3894;621.00
35145;3895;4414.00
35146;3896;2602.00
35147;3896;1642.00
35148;3897;5350.00
35149;3898;2650.00
35150;3899;3069.00
35153;3901;932.00
35154;3902;1016.00
35155;3902;5419.00
35156;3903;6583.00
35157;3904;2075.00
35158;3905;7689.00
35159;3906;5577.30
35160;3907;5577.30
35161;3908;1630.00
35162;3908;1008.00
35163;3909;8279.00
35164;3909;713.00
35165;3909;617.00
35166;3910;2673.00
35167;3911;1946.00
35168;3912;1177.00
35169;3912;1551.00
35170;3913;7333.00
35171;3914;6118.00
35172;3915;9510.00
35173;3916;2693.70
35174;3916;10900.00
35175;3916;1078.00
35176;3916;2570.00
35177;3917;2362.00
35178;3917;2833.00
35179;3917;789.00
35180;3917;272.00
35181;3918;4865.00
35182;3919;3521.00
35183;3922;2953.00
35184;3923;5037.00
35185;3924;3093.00
35186;3925;4256.00
35187;3925;2247.00
35188;3926;2232.00
35189;3927;1926.00
35190;3927;1400.00
35196;3930;9101.00
35197;3932;1593.00
35198;3933;1616.20
35199;3934;2396.00
35200;3935;1184.00
35201;3935;2648.00
35202;3935;5908.00
35203;3935;652.00
35204;3935;1070.00
35205;3936;1859.00
35206;3936;127.00
35207;3936;432.00
35208;3937;3385.00
35209;3938;3869.00
35210;3939;5177.00
35211;3941;1510.00
35212;3941;599.00
35213;3942;2982.50
35214;3942;13428.00
35215;3943;1942.00
35216;3944;1165.00
35217;3944;3338.00
35218;3946;4832.00
35219;3946;4607.00
35220;3947;2469.00
35221;3947;619.00
35222;3948;314.00
35223;3948;2780.00
35224;3948;1969.00
35225;3948;210.00
35226;3950;6955.00
35227;3950;1185.00
35228;3951;7284.00
35229;3952;367.00
35230;3952;1138.00
35231;3953;5297.70
35232;3954;2014.00
35233;3955;4129.00
35234;3955;997.00
35235;3956;6035.00
35236;3956;892.00
35237;3959;1680.60
35238;3960;3204.00
35239;3961;2309.00
35240;3963;3477.00
35241;3963;95.00
35242;3963;70.00
35243;3964;2146.00
35244;3966;1754.00
35245;3967;2349.50
35246;3969;4299.00
35247;3970;8957.00
35248;3971;9510.00
35249;3971;1026.00
35250;3971;857.00
35251;3971;402.00
35252;3972;7012.00
35253;3972;2012.00
35254;3973;6941.00
35255;3974;4670.00
35256;3975;2269.00
35257;3976;967.00
35258;3976;1447.00
35259;3977;2974.00
35260;3978;3616.00
35261;3978;692.00
35262;3978;1997.00
35263;3979;6256.00
35264;3980;1367.00
35265;3980;2264.00
35266;3981;1383.00
35267;3981;336.00
35268;3981;545.00
35269;3982;2153.00
35270;3984;1803.00
35271;3985;2007.00
35272;3986;3960.00
35273;3986;2649.00
35274;3987;4992.00
